split,patch_name,width,height,total_pixels,object_pixels,background_pixels,object_ratio,background_ratio,num_objects
Train,img_9_patch_3207_mask.tif,256,256,65536,51101,14435,0.779739,0.220261,2
Train,img_9_patch_3208_mask.tif,256,256,65536,37297,28239,0.569107,0.430893,2
Train,img_9_patch_3209_mask.tif,256,256,65536,23691,41845,0.361496,0.638504,2
Train,img_9_patch_3210_mask.tif,256,256,65536,10179,55357,0.155319,0.844681,4
Train,img_9_patch_3211_mask.tif,256,256,65536,5953,59583,0.090836,0.909164,1
Train,img_9_patch_3212_mask.tif,256,256,65536,3410,62126,0.052032,0.947968,1
Train,img_9_patch_3213_mask.tif,256,256,65536,861,64675,0.013138,0.986862,1
Train,img_9_patch_3214_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3215_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3216_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3217_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3218_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3219_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3220_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3221_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3222_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3223_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3224_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3225_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3226_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3227_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3228_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3229_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3230_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3231_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3232_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3233_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3234_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3235_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3236_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3237_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3238_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3239_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3240_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3241_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3242_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3243_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3244_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3245_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3246_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3247_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3248_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3249_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3250_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3251_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3252_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3253_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3254_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3255_mask.tif,256,256,65536,2155,63381,0.032883,0.967117,2
Train,img_9_patch_3256_mask.tif,256,256,65536,8406,57130,0.128265,0.871735,3
Train,img_9_patch_3257_mask.tif,256,256,65536,24108,41428,0.367859,0.632141,1
Train,img_9_patch_3258_mask.tif,256,256,65536,40400,25136,0.616455,0.383545,1
Train,img_9_patch_3259_mask.tif,256,256,65536,53669,11867,0.818924,0.181076,1
Train,img_9_patch_3260_mask.tif,256,256,65536,62339,3197,0.951218,0.048782,2
Train,img_9_patch_3261_mask.tif,256,256,65536,53456,12080,0.815674,0.184326,2
Train,img_9_patch_3262_mask.tif,256,256,65536,41022,24514,0.625946,0.374054,3
Train,img_9_patch_3263_mask.tif,256,256,65536,28574,36962,0.436005,0.563995,3
Train,img_9_patch_3264_mask.tif,256,256,65536,14514,51022,0.221466,0.778534,3
Train,img_9_patch_3265_mask.tif,256,256,65536,7695,57841,0.117416,0.882584,4
Train,img_9_patch_3266_mask.tif,256,256,65536,3837,61699,0.058548,0.941452,2
Train,img_9_patch_3267_mask.tif,256,256,65536,861,64675,0.013138,0.986862,1
Train,img_9_patch_3268_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3269_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3270_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3271_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3272_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3273_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3274_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3275_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3276_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3277_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3278_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3279_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3280_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3281_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3282_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3283_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3284_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3285_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3286_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3287_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3288_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3289_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3290_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3291_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3292_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3293_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3294_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3295_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3296_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3297_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3298_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3299_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3300_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3301_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3302_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3303_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3304_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3305_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3306_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3307_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3308_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3309_mask.tif,256,256,65536,194,65342,0.002960,0.997040,2
Train,img_9_patch_3310_mask.tif,256,256,65536,5327,60209,0.081284,0.918716,3
Train,img_9_patch_3311_mask.tif,256,256,65536,17331,48205,0.264450,0.735550,2
Train,img_9_patch_3312_mask.tif,256,256,65536,29535,36001,0.450668,0.549332,2
Train,img_9_patch_3313_mask.tif,256,256,65536,40669,24867,0.620560,0.379440,1
Train,img_9_patch_3314_mask.tif,256,256,65536,46757,18779,0.713455,0.286545,2
Train,img_9_patch_3315_mask.tif,256,256,65536,42962,22574,0.655548,0.344452,2
Train,img_9_patch_3316_mask.tif,256,256,65536,36615,28921,0.558701,0.441299,2
Train,img_9_patch_3317_mask.tif,256,256,65536,28526,37010,0.435272,0.564728,2
Train,img_9_patch_3318_mask.tif,256,256,65536,18166,47370,0.277191,0.722809,2
Train,img_9_patch_3319_mask.tif,256,256,65536,9957,55579,0.151932,0.848068,3
Train,img_9_patch_3320_mask.tif,256,256,65536,4100,61436,0.062561,0.937439,2
Train,img_9_patch_3321_mask.tif,256,256,65536,861,64675,0.013138,0.986862,1
Train,img_9_patch_3322_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3323_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3324_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3325_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3326_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3327_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3328_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3329_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3330_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3331_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3332_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3333_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3334_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3335_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3336_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3337_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3338_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3339_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3340_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3341_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3342_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3343_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3344_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3345_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3346_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3347_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3348_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3349_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3350_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3351_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3352_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3353_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3354_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3355_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3356_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3357_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3358_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3359_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3360_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3361_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3362_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3363_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3364_mask.tif,256,256,65536,3195,62341,0.048752,0.951248,2
Train,img_9_patch_3365_mask.tif,256,256,65536,12449,53087,0.189957,0.810043,1
Train,img_9_patch_3366_mask.tif,256,256,65536,21837,43699,0.333206,0.666794,1
Train,img_9_patch_3367_mask.tif,256,256,65536,30349,35187,0.463089,0.536911,1
Train,img_9_patch_3368_mask.tif,256,256,65536,35559,29977,0.542587,0.457413,2
Train,img_9_patch_3369_mask.tif,256,256,65536,33704,31832,0.514282,0.485718,3
Train,img_9_patch_3370_mask.tif,256,256,65536,30694,34842,0.468353,0.531647,2
Train,img_9_patch_3371_mask.tif,256,256,65536,25488,40048,0.388916,0.611084,2
Train,img_9_patch_3372_mask.tif,256,256,65536,17944,47592,0.273804,0.726196,2
Train,img_9_patch_3373_mask.tif,256,256,65536,10545,54991,0.160904,0.839096,3
Train,img_9_patch_3374_mask.tif,256,256,65536,4167,61369,0.063583,0.936417,3
Train,img_9_patch_3375_mask.tif,256,256,65536,861,64675,0.013138,0.986862,1
Train,img_9_patch_3376_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3377_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3378_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3379_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3380_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3381_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3382_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3383_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3384_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3385_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3386_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3387_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3388_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3389_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3390_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3391_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3392_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3393_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3394_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3395_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3396_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3397_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3398_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3399_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3400_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3401_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3402_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Val,img_7_patch_0001_mask.tif,256,256,65536,18326,47210,0.279633,0.720367,3
Val,img_7_patch_0002_mask.tif,256,256,65536,26585,38951,0.405655,0.594345,3
Val,img_7_patch_0003_mask.tif,256,256,65536,30198,35338,0.460785,0.539215,7
Val,img_7_patch_0004_mask.tif,256,256,65536,32266,33270,0.492340,0.507660,8
Val,img_7_patch_0005_mask.tif,256,256,65536,30513,35023,0.465591,0.534409,8
Val,img_7_patch_0006_mask.tif,256,256,65536,25076,40460,0.382629,0.617371,35
Val,img_7_patch_0007_mask.tif,256,256,65536,23176,42360,0.353638,0.646362,34
Val,img_7_patch_0008_mask.tif,256,256,65536,21789,43747,0.332474,0.667526,6
Val,img_7_patch_0009_mask.tif,256,256,65536,31708,33828,0.483826,0.516174,6
Val,img_7_patch_0010_mask.tif,256,256,65536,35867,29669,0.547287,0.452713,11
Val,img_7_patch_0011_mask.tif,256,256,65536,38996,26540,0.595032,0.404968,10
Val,img_7_patch_0012_mask.tif,256,256,65536,38689,26847,0.590347,0.409653,9
Val,img_7_patch_0013_mask.tif,256,256,65536,33354,32182,0.508942,0.491058,37
Val,img_7_patch_0014_mask.tif,256,256,65536,31308,34228,0.477722,0.522278,34
Val,img_7_patch_0015_mask.tif,256,256,65536,17409,48127,0.265640,0.734360,5
Val,img_7_patch_0016_mask.tif,256,256,65536,27550,37986,0.420380,0.579620,5
Val,img_7_patch_0017_mask.tif,256,256,65536,33135,32401,0.505600,0.494400,13
Val,img_7_patch_0018_mask.tif,256,256,65536,38329,27207,0.584854,0.415146,11
Val,img_7_patch_0019_mask.tif,256,256,65536,41380,24156,0.631409,0.368591,9
Val,img_7_patch_0020_mask.tif,256,256,65536,35808,29728,0.546387,0.453613,33
Val,img_7_patch_0021_mask.tif,256,256,65536,33552,31984,0.511963,0.488037,29
Val,img_7_patch_0022_mask.tif,256,256,65536,15642,49894,0.238678,0.761322,8
Val,img_7_patch_0023_mask.tif,256,256,65536,25681,39855,0.391861,0.608139,7
Val,img_7_patch_0024_mask.tif,256,256,65536,30925,34611,0.471878,0.528122,12
Val,img_7_patch_0025_mask.tif,256,256,65536,33158,32378,0.505951,0.494049,14
Val,img_7_patch_0026_mask.tif,256,256,65536,36367,29169,0.554916,0.445084,9
Val,img_7_patch_0027_mask.tif,256,256,65536,30395,35141,0.463791,0.536209,14
Val,img_7_patch_0028_mask.tif,256,256,65536,28342,37194,0.432465,0.567535,8
Val,img_7_patch_0029_mask.tif,256,256,65536,16504,49032,0.251831,0.748169,9
Val,img_7_patch_0030_mask.tif,256,256,65536,24414,41122,0.372528,0.627472,10
Val,img_7_patch_0031_mask.tif,256,256,65536,27807,37729,0.424301,0.575699,11
Val,img_7_patch_0032_mask.tif,256,256,65536,26544,38992,0.405029,0.594971,13
Val,img_7_patch_0033_mask.tif,256,256,65536,25580,39956,0.390320,0.609680,13
Val,img_7_patch_0034_mask.tif,256,256,65536,19108,46428,0.291565,0.708435,12
Val,img_7_patch_0035_mask.tif,256,256,65536,17528,48008,0.267456,0.732544,7
Val,img_7_patch_0036_mask.tif,256,256,65536,18106,47430,0.276276,0.723724,11
Val,img_7_patch_0037_mask.tif,256,256,65536,24209,41327,0.369400,0.630600,12
Val,img_7_patch_0038_mask.tif,256,256,65536,26058,39478,0.397614,0.602386,9
Val,img_7_patch_0039_mask.tif,256,256,65536,21763,43773,0.332077,0.667923,7
Val,img_7_patch_0040_mask.tif,256,256,65536,17419,48117,0.265793,0.734207,5
Val,img_7_patch_0041_mask.tif,256,256,65536,10830,54706,0.165253,0.834747,4
Val,img_7_patch_0042_mask.tif,256,256,65536,9396,56140,0.143372,0.856628,2
Val,img_7_patch_0043_mask.tif,256,256,65536,18416,47120,0.281006,0.718994,7
Val,img_7_patch_0044_mask.tif,256,256,65536,23221,42315,0.354324,0.645676,8
Val,img_7_patch_0045_mask.tif,256,256,65536,23651,41885,0.360886,0.639114,6
Val,img_7_patch_0046_mask.tif,256,256,65536,17551,47985,0.267807,0.732193,6
Val,img_7_patch_0047_mask.tif,256,256,65536,12797,52739,0.195267,0.804733,5
Val,img_7_patch_0048_mask.tif,256,256,65536,7506,58030,0.114532,0.885468,3
Val,img_7_patch_0049_mask.tif,256,256,65536,6506,59030,0.099274,0.900726,2
Test,img_5_patch_0001_mask.tif,256,256,65536,18285,47251,0.279007,0.720993,3
Test,img_5_patch_0002_mask.tif,256,256,65536,26476,39060,0.403992,0.596008,3
Test,img_5_patch_0003_mask.tif,256,256,65536,23924,41612,0.365051,0.634949,3
Test,img_5_patch_0004_mask.tif,256,256,65536,18256,47280,0.278564,0.721436,4
Test,img_5_patch_0005_mask.tif,256,256,65536,10285,55251,0.156937,0.843063,2
Test,img_5_patch_0006_mask.tif,256,256,65536,2094,63442,0.031952,0.968048,2
Test,img_5_patch_0007_mask.tif,256,256,65536,712,64824,0.010864,0.989136,1
Test,img_5_patch_0008_mask.tif,256,256,65536,21703,43833,0.331161,0.668839,6
Test,img_5_patch_0009_mask.tif,256,256,65536,31509,34027,0.480789,0.519211,5
Test,img_5_patch_0010_mask.tif,256,256,65536,28908,36628,0.441101,0.558899,5
Test,img_5_patch_0011_mask.tif,256,256,65536,22215,43321,0.338974,0.661026,3
Test,img_5_patch_0012_mask.tif,256,256,65536,11900,53636,0.181580,0.818420,2
Test,img_5_patch_0013_mask.tif,256,256,65536,2094,63442,0.031952,0.968048,2
Test,img_5_patch_0014_mask.tif,256,256,65536,712,64824,0.010864,0.989136,1
Test,img_5_patch_0015_mask.tif,256,256,65536,17323,48213,0.264328,0.735672,5
Test,img_5_patch_0016_mask.tif,256,256,65536,25382,40154,0.387299,0.612701,5
Test,img_5_patch_0017_mask.tif,256,256,65536,23780,41756,0.362854,0.637146,6
Test,img_5_patch_0018_mask.tif,256,256,65536,16511,49025,0.251938,0.748062,5
Test,img_5_patch_0019_mask.tif,256,256,65536,9313,56223,0.142105,0.857895,3
Test,img_5_patch_0020_mask.tif,256,256,65536,1254,64282,0.019135,0.980865,2
Test,img_5_patch_0021_mask.tif,256,256,65536,272,65264,0.004150,0.995850,1
Test,img_5_patch_0022_mask.tif,256,256,65536,17762,47774,0.271027,0.728973,7
Test,img_5_patch_0023_mask.tif,256,256,65536,22931,42605,0.349899,0.650101,6
Test,img_5_patch_0024_mask.tif,256,256,65536,19735,45801,0.301132,0.698868,6
Test,img_5_patch_0025_mask.tif,256,256,65536,9945,55591,0.151749,0.848251,7
Test,img_5_patch_0026_mask.tif,256,256,65536,5314,60222,0.081085,0.918915,3
Test,img_5_patch_0027_mask.tif,256,256,65536,145,65391,0.002213,0.997787,2
Test,img_5_patch_0028_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Test,img_5_patch_0029_mask.tif,256,256,65536,18616,46920,0.284058,0.715942,4
Test,img_5_patch_0030_mask.tif,256,256,65536,20832,44704,0.317871,0.682129,5
Test,img_5_patch_0031_mask.tif,256,256,65536,18029,47507,0.275101,0.724899,4
Test,img_5_patch_0032_mask.tif,256,256,65536,7641,57895,0.116592,0.883408,5
